Database Name	ODA
Database Location	http://localhost/ODA/OdaService.asmx
Evaluation Signature	52675362-9d24-4335-b91e-807d40b90615
Plate Name	MA_ros_PMP_EXTRA
Measurement	Measurement 1
Evaluation	Evaluation1

[Data]
Row	Column	Plane	Timepoint	modified_spots_chanel_3 - Total Spot Area - Mean per Well	modified_spots_chanel_3 - Relative Spot Intensity - Mean per Well	modified_spots_chanel_3 - Number of Spots - Mean per Well	modified_spots_chanel_3 - Number of Spots per Area of modified_spots_chanel_3 - Mean per Well	spots_chanel_3_final - Number of Objects	spots_chanel_3_final - Relative Spot Intensity - Mean per Well	spots_chanel_3_final - Corrected Spot Intensity - Mean per Well	spots_chanel_3_final - Uncorrected Spot Peak Intensity - Mean per Well	spots_chanel_3_final - Spot Contrast - Mean per Well	spots_chanel_3_final - Spot Background Intensity - Mean per Well	spots_chanel_3_final - Spot Area [px²] - Mean per Well	spots_chanel_3_final - Region Intensity - Mean per Well	spots_chanel_3_final - Spot to Region Intensity - Mean per Well	spots_chanel_4 - Relative Spot Intensity - Mean per Well	spots_chanel_4 - Corrected Spot Intensity - Mean per Well	spots_chanel_4 - Uncorrected Spot Peak Intensity - Mean per Well	spots_chanel_4 - Spot Contrast - Mean per Well	spots_chanel_4 - Spot Background Intensity - Mean per Well	spots_chanel_4 - Spot Area [px²] - Mean per Well	spots_chanel_4 - Region Intensity - Mean per Well	spots_chanel_4 - Spot to Region Intensity - Mean per Well	ir_chanel_3_at - Number of Objects	ir_chanel_3_at - Number of modified_ir_chanel_3_at - Mean per Well	ir_chanel_3_at - Intensity ir_chanel_3_at chanel_3 Mean - Mean per Well	all_cells - Number of Objects	all_cells - chanel_3 Gabor Max 2 px w2 - Mean per Well	all_cells - chanel_3 SER Spot 1 px - Mean per Well	all_cells - chanel_3 SER Hole 1 px - Mean per Well	all_cells - chanel_3 SER Ridge 1 px - Mean per Well	all_cells - chanel_3 SER Valley 1 px - Mean per Well	all_cells - chanel_3_intensity Mean - Mean per Well	all_cells - chanel_3_intensity Sum - Sum per Well	all_cells - chanel_2 Area [µm²] - Mean per Well	all_cells - chanel_2 Roundness - Mean per Well	all_cells - chanel_2 Width [µm] - Mean per Well	all_cells - chanel_2 Length [µm] - Mean per Well	all_cells - chanel_1 Area [µm²] - Mean per Well	all_cells - chanel_1 Roundness - Mean per Well	all_cells - chanel_1 Width [µm] - Mean per Well	all_cells - chanel_1 Length [µm] - Mean per Well	all_cells - chanel_2_intensity Mean - Mean per Well	all_cells - chanel_1_intensity Mean - Mean per Well	chan3_intensitymean_div_chan2area	spotschan3_intensitymean_div_chan2area	Number of Analyzed Fields	Height [µm]	Time [s]	Temperature	Target Temperature	CO2	Target CO2	cell_type	cell_id	compound	concentration	
5	6	1	0	2.27219247105	0.416131779738	0.609887355897	0.184941788409	23119	0.745757102673	26.4681681318	50.332929625	0.687186331662	7.93550952668	3.72559366755	32.4954213839	1.06746590086	0.759449363742	19.5397686368	36.9229471151	0.704061504118	5.39461930309	3.73012414157	16.418139063	1.51855421515	625695	0.00695546552234	14.0951656753	230	0.239335537729	0.0399241139131	0.0381247176559	0.0513546629889	0.205899515999	1.1213349238	14868109	3741.29732879	0.567501268266	41.1188533922	109.840569718	288.992619538	0.823655553274	14.2018285082	24.1131268984	1088.68512271	233.93882197	0.000299718206082	0.00707459627122	20	0	0	0	37	-1	5	E	595	UT	0	
5	7	1	0	1.76092891984	0.369527999282	0.540693928889	0.183593439712	17625	0.737890836052	24.503447338	45.5231205674	0.672747227496	7.74704854905	3.25679432624	30.6538165437	1.05867712989	0.758170994125	19.3825711862	35.7443391732	0.699831151733	5.53379386261	3.37607885713	16.7412364696	1.48832291095	633286	0.00340604403066	14.7264911798	188	0.282079024214	0.0482429699847	0.0513870693795	0.0607884235915	0.233135076986	1.42292495336	13883497	3490.38667343	0.569710217128	39.4480005124	108.418563136	278.785830507	0.83921755478	13.9014870953	23.6764885563	1433.15895618	268.693949202	0.000407669718713	0.00702026727426	20	0	0	0	37	-1	5	E	595	T	50	
5	8	1	0	2.4150167893	0.438192850064	0.6395163214	0.195375672249	34853	0.748226746725	27.7649941417	52.8315783433	0.691311192701	8.20239498045	3.7763176771	34.1361862673	1.06205863729	0.770727415358	22.164037947	41.8879477484	0.719571054382	5.74457818087	3.97179786868	19.075522966	1.4676463112	733855	0.00959998909866	15.9419215779	196	0.305285179995	0.0538203279998	0.0673611833124	0.0678698767473	0.264576227352	2.45965224137	21468708	3261.98108957	0.549712729216	37.4692260613	104.89137049	268.917701961	0.839053880464	13.5340565274	23.4897871272	1752.35345233	272.393513243	0.000754036327568	0.0085116968429	20	0	0	0	37	-1	5	E	595	UT	0	
5	9	1	0	2.0188466411	0.406069784428	0.589434774309	0.195110998805	33965	0.743437248766	26.4464734183	49.5277197115	0.681828266748	8.06661553138	3.42505520389	32.9196715934	1.05532261179	0.769799286105	21.4684138304	39.8414777148	0.716147119713	5.69161348083	3.63320404551	18.5560177266	1.46415874892	905626	0.00580592871671	16.018115116	237	0.31668173424	0.0557615075588	0.0682882140557	0.0696978196824	0.264953788984	2.26896015885	23528966	3068.20685528	0.53785063392	35.4184222526	107.237055307	267.029767066	0.828741442588	13.1698880508	23.7546951663	1828.93332074	279.682096728	0.000739506906108	0.00861952099898	20	0	0	0	37	-1	5	E	595	T	50	
5	10	1	0	2.43645313219	0.44772723265	0.650152861881	0.196858415169	55079	0.750833628315	28.566000523	54.3322500409	0.694239732754	8.34668012964	3.74750812469	34.9368609807	1.06408775763	0.779273769361	23.1278533469	43.9964823862	0.731232638061	5.7014673045	4.09148137913	19.6792212802	1.4657065823	1084626	0.0104736563571	16.4224059523	197	0.31863861671	0.0567453275086	0.0733630956818	0.0711382477789	0.285964999139	2.57583604354	32730556	4241.58896529	0.561754929669	44.9649516621	112.367552712	296.099960674	0.827289046232	14.2128952288	24.5519141469	2054.56981684	234.51117648	0.000607280918689	0.00673474039016	20	0	0	0	37	-1	5	E	595	UT	0	
5	11	1	0	2.18233803734	0.410603161198	0.594728870897	0.189546029861	42017	0.746671816861	27.5234587095	52.3151581503	0.687435448737	8.11586817093	3.66946712045	33.9286572378	1.0583227096	0.77017067781	21.6884547175	40.5615494635	0.71687652489	5.68812394451	3.70288305441	18.7716605299	1.45910600772	1126421	0.00749897240907	15.9080237447	266	0.320239728411	0.0563061713969	0.0685254577792	0.0702532241427	0.276449499858	2.15226201493	29810980	3325.3381408	0.534220430298	37.4867093201	107.906557586	287.663175312	0.843113397653	13.9066498192	24.4477206575	1880.56324262	254.002595802	0.000647231025477	0.00827689021207	20	0	0	0	37	-1	5	E	595	T	50	
6	2	1	0	3.26957377972	0.490593796266	0.718253856614	0.184500977364	76591	0.761710187577	32.0715087837	62.7838127195	0.71281233406	8.58411449943	4.5521144782	38.1549594254	1.07844875426	0.787483662361	25.4681929841	50.3471233799	0.745882023685	5.6842423057	4.9560797659	21.0031663864	1.48469629159	982066	0.0262599458692	15.8140349165	549	0.265621604486	0.045429343686	0.0553348938874	0.058717318438	0.278372510352	2.38089757161	40784270	2090.78156987	0.509823112049	27.092435556	98.3532398868	234.755584739	0.756134193683	11.1490118707	24.5586971586	651.985973397	173.775789522	0.00113875959398	0.0153394832085	20	0	0	0	37	-1	5	HC	565	UT	0	
6	3	1	0	3.0108980549	0.472130598426	0.687129259208	0.188546671672	4981	0.757753359402	32.0154996792	61.9947801646	0.705738706179	8.83075375606	4.38185103393	38.5183799533	1.06994688809	0.789787988214	25.9277357862	50.0785374868	0.746970596659	5.75333797651	4.81494192186	22.6458187638	1.41435446209	66083	0.0239093261504	17.4111614238	15	0.211392580428	0.0385061885209	0.0496110930884	0.0486268356161	0.198568313708	2.59263161362	2981963	5240.40907996	0.55640137018	49.5730818002	115.049496758	400.652587505	0.552025012739	13.4792207057	31.1309809954	476.002383002	81.9882436353	0.000494738401919	0.00610935123398	7	0	0	-1	37	-1	5	HC	565	T	50	
6	4	1	0	4.22292198746	0.521755195593	0.760854423032	0.170006803507	26216	0.77092877162	37.1164481828	75.0066371681	0.728536131327	9.13844428583	5.5502364968	43.4388671544	1.08120497405	0.795874749169	28.6684000912	58.2913658152	0.757417288957	5.5875720286	5.69695406832	22.727087823	1.50968268474	277350	0.0475211826212	16.0549694676	203	0.20308482407	0.0350743518746	0.0436169070867	0.046136245364	0.235264807606	2.48223207791	15717404	2263.97155979	0.522267825343	28.8757403663	97.1251456358	199.7734253	0.79027018409	11.1496091925	21.0545474481	506.538524724	181.884761579	0.00109640603354	0.0163943968388	20	0	0	0	37	-1	5	HC	565	UT	0	
6	5	1	0	2.42257100305	0.4187879454	0.618463397107	0.203705262208	59383	0.743815249977	27.932983142	52.7923984979	0.682571713437	8.33655901176	3.91708064598	34.7076991655	1.05351856305	0.776994737089	23.2386925715	43.2899933471	0.727524254458	5.80113299208	4.00602606552	21.3813506146	1.35987256212	1274013	0.00986646133124	16.8585538421	439	0.30753111087	0.0548266692789	0.0717799964009	0.0689228295089	0.254026968998	2.87775985814	41894419	2242.4428765	0.501135900496	27.3749410421	104.523711699	217.086890485	0.770977958573	10.9067485293	23.208967699	706.479524898	198.149155919	0.00128331467807	0.0124564970795	20	0	0	0	37	-1	5	HC	565	T	50	
6	6	1	0	3.88688354983	0.52555195688	0.756035176457	0.181384182097	26307	0.771254246729	37.2458094121	74.5455962291	0.727526497944	9.17517923828	5.14114114114	43.7937307643	1.07436536607	0.796998663466	29.0372856903	58.0370540429	0.757359741375	5.77067053615	5.33350169123	23.7577866733	1.46989545628	298795	0.0392978463495	17.0114086261	93	0.243411687605	0.0433116517003	0.0564926762364	0.0558412049687	0.26551051736	3.14307442254	15856956	3621.6881008	0.52564670137	38.168152675	115.489921285	264.134682368	0.750637851206	12.2025581653	24.5820823756	965.992562357	192.130464193	0.000867847902707	0.0102841018816	20	0	0	0	37	-1	5	HC	565	UT	0	
6	7	1	0	2.81731424676	0.501452050511	0.724608043626	0.224675201299	2126	0.752572883707	31.2196890236	58.7949200376	0.696709250936	8.99789054096	3.88805268109	38.4672690499	1.05331392562	0.797736713631	28.3237081222	52.4963131027	0.754254546125	6.13206470181	4.60257137455	26.2131924802	1.31607563196	25165	0.0148221736539	19.9501980446	4	0.317243851324	0.0591259531686	0.0842612809881	0.0738130806067	0.255967012729	4.96296456654	1210090	3977.45510237	0.587885663645	41.6433614392	128.595732009	277.821636653	0.859287253678	14.8648988006	22.4532421969	2195.84442881	219.741843817	0.0012477738752	0.00784916189375	2	0	0	0	37	-1	5	HC	565	T	50	
6	8	1	0																																																								
6	9	1	0																																																								
6	10	1	0	3.68593807303	0.513278402687	0.744105935977	0.190147157148	56811	0.773882847605	38.7841865932	77.3172977064	0.729640870704	9.31740782634	4.95351252398	45.7603328651	1.06490716903	0.796692872363	30.2247050048	59.3989856238	0.755769580709	6.10466218845	5.03323175463	26.4513113003	1.37719685509	736276	0.0353142028261	18.8603136352	262	0.322148141261	0.0605122588508	0.0927088982296	0.0772674319516	0.301950316548	5.77057351417	40211889	1861.23072873	0.559028695641	26.5344221946	87.5443913815	197.130727901	0.817802829497	10.7050225471	21.5558720742	3109.4470124	312.254359368	0.00310040739447	0.0208379251398	20	0	0	0	37	-1	5	HC	565	UT	0	
6	11	1	0	2.98274598628	0.518831206471	0.750457997469	0.223479230259	90121	0.763010722705	32.797241667	61.9827232277	0.711158023229	8.95160581497	3.97456752588	39.8044012347	1.05856444739	0.797958073468	29.3174104226	55.6655348981	0.758749377488	6.33297997217	4.75420287826	27.1494709922	1.3161889704	992194	0.0212256877183	20.6789921304	227	0.344697992127	0.0654234379404	0.101863335569	0.0821053145565	0.2810114828	6.4472085521	52224697	2369.06704815	0.539393510114	29.4660256589	102.441288238	227.45688729	0.816346241077	11.3442911596	23.520743642	3093.6850683	284.783323231	0.00272141244678	0.0138439482718	20	0	0	0	37	-1	5	HC	565	T	50	
7	2	1	0	2.92768511259	0.465385060785	0.681625260198	0.1863561906	50428	0.760701725872	31.7701276079	61.0812842072	0.708680532877	8.56044472031	4.29515348616	37.9423134988	1.07537729574	0.783054978557	24.5265161567	47.3467340297	0.738207200306	5.67158232098	4.54574875492	21.2507756239	1.43053400586	763516	0.0188574961101	16.2863547693	221	0.263313859288	0.0457307518862	0.0556244503861	0.0585596436844	0.250865237296	2.69355727118	30255776	3722.10482162	0.531689744874	38.7465212503	112.745321779	280.664505264	0.805988866471	12.9783272706	25.195098942	796.284361586	224.37656509	0.000723665076689	0.00853552737779	20	0	0	-1	37	-1	5	HC	5400	UT	0	
7	3	1	0	3.60308677927	0.524201640519	0.765433896331	0.205922442381	15771	0.764638164912	35.5838908955	68.4006087122	0.715410055871	9.23323999586	4.70724747955	42.5743780138	1.06576161822	0.801468403609	31.9363693122	61.7345640121	0.764519526419	6.28537336437	5.68142011089	33.3923222182	1.15538416588	142205	0.0370310467283	20.3023723182	32	0.284318344492	0.0538630796396	0.0847114697895	0.0697775303938	0.251204406002	7.11993593646	10951046	3484.59876367	0.506061914	35.1688787383	119.79314495	252.157354306	0.764569889582	11.958448809	24.2966546094	547.012942719	198.916006794	0.00204325846944	0.0102117613272	13	0	0	-1	37	-1	5	HC	5400	T	50	
7	4	1	0	2.70680011357	0.43378257392	0.636044860875	0.173386372936	44803	0.758321950415	30.5518673556	58.9377050644	0.704981309289	8.18476060479	4.2556748432	36.346584018	1.08047198582	0.767878373919	21.4228460442	41.1819401306	0.716808985105	5.41347088463	4.12764801477	18.0613502191	1.48848852494	889311	0.0139793615507	14.5068035015	705	0.239429198469	0.0396991419793	0.039261548565	0.0513209014444	0.221507774156	1.50108274115	27898332	1822.60038264	0.545425408137	27.7712754756	81.4472435022	241.153847225	0.778759136745	12.5116802946	22.7608389006	605.898727403	171.76066851	0.000823594000883	0.0167627899383	20	0	0	0	37	-1	5	HC	5400	UT	0	
7	5	1	0	2.52406722938	0.435063625915	0.638064878261	0.198525435143	60248	0.750952510998	29.4226887987	55.7123721949	0.693445417408	8.37957411847	3.9558159607	35.997176765	1.05967321798	0.774787621915	22.8443578708	42.6299408909	0.723621138959	5.70930130983	3.93217985049	20.5772546673	1.39477953324	1317825	0.0103473526455	16.3505798008	477	0.293933507986	0.0514053760045	0.0626178017678	0.0649048068989	0.245008473821	2.53942317077	43176010	2475.60284021	0.529556728682	30.6758806189	102.04320759	249.234223229	0.7706964306	11.5683323871	25.169302684	886.550545503	203.901711574	0.00102577971293	0.0118850602047	20	0	0	0	37	-1	5	HC	5400	T	50	
7	6	1	0	2.51245863147	0.456334837758	0.663692855769	0.198880067902	131155	0.753784150763	29.3503346049	55.9118142656	0.698502832283	8.37482909271	3.78557432046	35.6767400395	1.06622285782	0.782204543226	24.3846635631	46.7666731379	0.737992035626	5.95487868749	4.28437196661	21.4438792311	1.41716805386	2262775	0.0126238799704	17.0639330037	1308	0.35094519146	0.0637836080802	0.0913727034541	0.0792914854612	0.324598265403	3.32627151506	76303915	1126.31994131	0.552413869767	20.9519607413	67.4153930926	217.951698244	0.760158098146	10.6013390706	24.1274558521	1748.9419773	247.696890034	0.00295322083278	0.0260586122365	20	0	0	0	37	-1	5	HC	5400	UT	0	
7	7	1	0	2.54959064608	0.472089910986	0.683392955751	0.215524531808	56928	0.757745226642	30.8269974307	57.5608487915	0.70138044463	8.6836081012	3.73078274311	37.6946010057	1.0570011216	0.789681187546	26.3062056908	49.2861845537	0.74576159559	6.03597346169	4.25702131605	23.989751757	1.35261400287	870284	0.0125453300302	19.0939850969	177	0.333744928479	0.0614457663752	0.0881866377954	0.0766526516369	0.268643111226	4.65659631133	35925596	3024.28241068	0.555815152011	34.7082904251	104.760587374	232.95771401	0.806533203048	11.5268539737	23.6242190551	2129.70358714	291.105478736	0.00153973593699	0.0101931609699	19	0	0	0	37	-1	5	HC	5400	T	50	
7	8	1	0	2.36719054313	0.475893807404	0.686762240249	0.220721726219	162205	0.754229320946	29.4548953688	55.0502820505	0.697093841872	8.55717430308	3.44688511452	36.2008985816	1.05746564529	0.790872309786	26.181224333	49.5827414765	0.749208271908	6.16191445824	4.23224934012	23.1052626535	1.40085234213	2386004	0.0111185899102	19.6072872281	486	0.364347596327	0.0689290900906	0.110129332931	0.0849792184296	0.306283778775	5.11104357856	91718458	2486.56451742	0.518626460018	30.4202955057	101.937496688	250.133428511	0.794192674703	11.6327993002	25.0081933641	3556.56121231	276.786940004	0.00205546389114	0.0118456187895	20	0	0	0	37	-1	5	HC	5400	UT	0	
7	9	1	0	3.06425866352	0.538974328148	0.773893390887	0.227860082191	38009	0.767259925667	33.8289411809	63.8323028756	0.717556953737	9.08150979522	3.95953589939	40.9958323422	1.05557697808	0.803544031154	30.6124461009	57.9913419913	0.765315901107	6.41458423218	4.86547390173	27.7918627224	1.33811397499	371123	0.024075576022	21.6243324299	57	0.342049345529	0.0658669463694	0.105074434068	0.0832695058802	0.273301982146	8.12158722808	21289919	3474.46437381	0.55718467019	37.8305125286	110.65595569	263.058826454	0.769415421252	12.258684449	24.8538605885	4052.86354012	274.529337724	0.00233750770027	0.00973644784962	14	0	0	0	37	-1	5	HC	5400	T	50	
7	10	1	0	2.7615559716	0.510212174415	0.733154217484	0.221318588847	232220	0.759528645572	31.8744422947	60.8365343209	0.7069661023	8.84801633022	3.76667815003	38.7401057511	1.05959196219	0.80081382499	29.0525703485	56.3124314976	0.765095734909	6.35980518742	4.72507651407	25.4545499468	1.39169865432	2761758	0.0193702706754	20.6737322817	714	0.361218825784	0.0703558269109	0.119494290991	0.0869918378795	0.32327251569	6.16274344658	127638213	1838.61966128	0.528660002045	26.2157192707	88.5765468791	236.950833631	0.802743005991	11.4823699085	24.2127521492	3909.73172532	300.46667412	0.00335183158125	0.0173360717097	20	0	0	0	37	-1	5	HC	5400	UT	0	
7	11	1	0	2.52302234166	0.482817494053	0.694842736161	0.217818971559	117903	0.758482175907	30.8035643259	58.1485797647	0.703613880134	8.61269937283	3.63106960807	37.5688815268	1.05739689861	0.791042959295	26.6153171006	50.4616478834	0.748644925849	6.13562186963	4.25683463779	23.4886041325	1.39484770556	1723609	0.0133168253357	19.5231594854	341	0.359021275429	0.0674828437717	0.102920527878	0.0831676792608	0.301303573708	4.90467290825	68929794	2669.01737986	0.540428781553	32.4413541315	100.238224006	249.127037494	0.823949793761	12.4676164962	23.5210779639	3276.76850875	289.631014897	0.00183763243554	0.0115411628858	20	0	0	0	37	-1	5	HC	5400	T	50	
